note,review_type,level,note_warn_count,check_warn_count,check,finding
claim-notes-should-use-toulmin-derived-sections-for-structured-argument.md,frontmatter-review,CLEAN,0,3,Title composability,"""since claim notes should use Toulmin-derived sections for structured argument, we adopted..."" reads naturally as a sentence fragment."
claw-learning-is-broader-than-retrieval.md,frontmatter-review,CLEAN,0,3,Title composability,"""since claw learning is broader than retrieval, the evaluation framework must assess action appropriateness..."" reads naturally as a sentence fragment. The claim-form title composes well in link contexts."
claw-learning-loops-must-improve-action-capacity-not-just-retrieval.md,frontmatter-review,CLEAN,0,3,Title composability,"""since claw learning loops must improve action capacity not just retrieval, the evaluation model needs to go beyond query-answer pairs"" reads naturally. The claim structure composes well as a sentence fragment."
codification-and-relaxing-navigate-the-bitter-lesson-boundary.md,frontmatter-review,CLEAN,0,3,Title composability,"""since codification and relaxing navigate the bitter lesson boundary, we designed..."" reads naturally as a sentence fragment. The title works as a linkable prose phrase."
codified-scheduling-patterns-can-turn-tools-into-hidden-schedulers.md,frontmatter-review,CLEAN,0,3,Title composability,"""since codified scheduling patterns can turn tools into hidden schedulers"" reads as a natural sentence fragment; links from other notes will compose cleanly."
constraining-and-distillation-both-trade-generality-for-reliability-speed-and-cost.md,frontmatter-review,CLEAN,0,3,Title composability,"""since constraining and distillation both trade generality for reliability, speed, and cost, we designed..."" reads as a natural sentence fragment. The title works as a linkable clause."
constraining-during-deployment-is-continuous-learning.md,frontmatter-review,CLEAN,0,3,Title composability,"""since constraining during deployment is continuous learning, we designed the KB to track artifact evolution as a learning signal"" reads naturally as a linked prose fragment."
context-efficiency-is-the-central-design-concern-in-agent-systems.md,frontmatter-review,CLEAN,0,3,Title composability,"""since context efficiency is the central design concern in agent systems, we designed the loading strategy around..."" reads naturally as a sentence fragment. No awkwardness when linked."
continuous-learning-requires-durability-not-weight-updates.md,frontmatter-review,CLEAN,0,3,Title composability,"""since continuous learning requires durability, not weight updates..."" reads naturally as a sentence fragment. The comma-separated contrast (""durability, not weight updates"") survives inline linking without grammatical friction."
deploy-time-learning-is-agile-for-human-ai-systems.md,frontmatter-review,CLEAN,0,3,Title composability,"""since deploy-time learning is agile for human-AI systems, we can borrow sprint-shaped practices for prompt-code co-evolution"" reads naturally as a linked prose fragment. PASS."
deterministic-validation-should-be-a-script.md,frontmatter-review,CLEAN,0,3,Title composability,"""since deterministic validation should be a script, we split /validate into..."" reads naturally as a sentence fragment. No grammar issues when used as an inline link."
distillation-status-determines-directory-placement.md,frontmatter-review,CLEAN,0,3,Title composability,"""since distillation status determines directory placement, we organized instructions separately from discursive notes"" reads naturally as a sentence fragment. The title composes well in link contexts."
distilled-artifacts-need-source-tracking-at-the-source.md,frontmatter-review,CLEAN,0,3,Title composability,"""since distilled artifacts need source tracking at the source, we keep forward pointers in methodology notes"" reads as a natural sentence fragment. The title composes well as a linkable clause."
document-classification.md,frontmatter-review,CLEAN,0,3,Title composability,"""Document classification"" is a bare topical title that doesn't compose as a sentence fragment (""since document classification..."" is incomplete). However, the note is type `spec` with status `current` — it is a reference specification defining a taxonomy, not a claim. Topical titles are the correct form for specs and framework definitions."
document-types-should-be-verifiable.md,frontmatter-review,CLEAN,0,3,Title composability,"""since document types should be verifiable, we designed the type system around checkable structural properties"" reads naturally as a sentence fragment. No awkward grammar when linked."
elicitation-requires-maintained-question-generation-systems.md,frontmatter-review,CLEAN,0,3,Title composability,"""since elicitation requires maintained question-generation systems, we designed..."" reads naturally as a sentence fragment. The title functions as a linkable claim."
