id	tuple_digest	line_digest	current_label	source_collection	destination_collection	source	current_line	target	bucket	disposition	action	decision_basis	authorization_status
L299	5ad07ebd20fd09003803f3168132796a8b5453147d795a38d35968572d5b321d	c538afc22a84fe49c119b75c339d224143df73d750e42d2224abdb72ef860fb6	grounds	notes	notes	notes/technical-constraints-make-kb-objective-choice-engineering.md	77	notes/context-efficiency-is-the-central-design-concern-in-agent-systems.md	active-mutable	premised-on	relabel	grounds-baseline:P	candidate-new
L300	ad4043a14672c375e3929ac004c91fb562bf6f23b6e63378c50321489ac1af22	f25b50cdf62dbbad517f91ecf5596f658a2e347640d18263b82b30084b87815d	grounds	notes	notes	notes/technical-constraints-make-kb-objective-choice-engineering.md	79	notes/definitions/system-definition-artifact.md	active-mutable	defined-in	relabel	grounds-boundary	authorized
L301	ede25b764f1e560706fded0c241490a8f9e6900489f0d7398b2f1ccf1b95d22d	5f16fe7ca9c3c12e3b0a066987ca905be56fe11412656e4522e8ddc344cb58cb	grounds	notes	notes	notes/technical-constraints-make-kb-objective-choice-engineering.md	80	notes/definitions/representational-form.md	active-mutable	defined-in	relabel	grounds-boundary	authorized
L302	c5de4dfa7701a548b3283713c61c75db89a5b48d623351c5710bd59bf7242297	4f7ccc87354732fb86d537524af9c545cc611eb7c77edcd396461f8c502856c6	mechanism	notes	notes	notes/technical-constraints-make-kb-objective-choice-engineering.md	81	notes/codify-versus-llm-decision-heuristics.md	active-mutable	operates-through	relabel	mechanism-core:F109	candidate-new
L303	f85f44d16b26ce1000d81b9417b4076e5760b88fb2dd831c2ce76edb2b81145a	780593582d1f68e39db23a6a1a4f6824012f26e0c43fc2f313e1e6c6e8270cb6	grounds	notes	notes	notes/technical-constraints-make-kb-objective-choice-engineering.md	82	notes/the-boundary-of-automation-is-the-boundary-of-verification.md	active-mutable	premised-on	relabel	grounds-baseline:P	candidate-new
L304	3ea798777be6664726489d110d6c52990d7df25d37fd2916a391cab7ad6d0a90	ba36dbc08070e5606e381b9d6eaee35c67c03263050721887a0006629affb224	grounds	notes	notes	notes/technical-constraints-make-kb-objective-choice-engineering.md	83	notes/a-proximate-target-is-checked-for-achievement-not-for-warrant.md	active-mutable	premised-on	relabel	grounds-baseline:P	candidate-new
L305	551ea0500d24e78423c62adb624288affaf9e3b89576e83987f4020063afa6de	4f478ccbf3c785a3756429868d10297be4319fa84d71c0191efadef3836cda8b	mechanism	notes	notes	notes/technical-constraints-make-kb-objective-choice-engineering.md	84	notes/oracle-strength-spectrum.md	active-mutable	explained-by	relabel	mechanism-boundary:F052	candidate-new
L306	b9313b34b552a097292c53d232623facf57865a5e90a56519dceb0da2edc4d7a	6c967810b65afebe4736b42bdab638c0d1a9592622ff01b44c7b1de32b48d40c	mechanism	notes	notes	notes/the-augmentation-automation-boundary-is-discrimination-not-accuracy.md	56	notes/error-correction-works-above-chance-oracles-with-decorrelated-checks.md	active-mutable	explained-by	relabel	mechanism-core:F078	candidate-new
L307	3bac13649fe3126969999cabb582596d8ea31cd13671ce298153544f123eaffb	d7615ad19bccdbb3b7adf388374ab7064a921a5410095dee79863a1809f9d1ae	grounds	notes	notes	notes/the-bitter-lesson-selects-production-methods-not-representational.md	68	notes/bitter-lesson-selects-against-unearned-reach-not-against-structure.md	active-mutable	explained-by	relabel	grounds-drift:G007	candidate-new
L308	6d98f4a47cf0b45b3291a33586a69abe2c41700a9a33b288e21a78002d3033b1	18f274c18a0ee5fae1ab3574db561ac3f903a09eae9d264b231e3f7bcf2296cd	mechanism	notes	notes	notes/the-bitter-lesson-selects-production-methods-not-representational.md	70	notes/localized-retention-pays-where-change-is-sparse-in-a-matching.md	active-mutable	explained-by	relabel	mechanism-core:F068	candidate-new
L309	d803db7e8d780d5f2d49b6d94ab7f473a8d44a255b176b5d941d718e23de5536	46b58e56db16e8faf58109870925e78c4f6efc5e01907e61d5de6645082a22ca	grounds	notes	notes	notes/the-bitter-lesson-selects-production-methods-not-representational.md	71	notes/scaling-absorbs-scaffolding-at-fixed-difficulty-not-at-the-frontier.md	active-mutable	explained-by	relabel	grounds-drift:G017	candidate-new
L310	cef005df54b63be22266b5d273d797636fa4533a34c3df8002bb96cb396e731f	fab933faed7e6ca061fc158681c094af240eac7896e1c6074be4f19ef0bf2ea5	grounds	notes	notes	notes/the-bitter-lesson-selects-production-methods-not-representational.md	72	notes/oracle-accumulation-improves-the-selection-environment.md	active-mutable	explained-by	relabel	grounds-drift:G003	candidate-new
L311	74a5e845fac573c71132996554389d2c19d2a61371496ff95772604c311baa7d	bd817ff733c79a60e85577340c950e928ca96445572cb6d1aa91e0c0bf8771ec	grounds	notes	notes	notes/the-bitter-lesson-selects-production-methods-not-representational.md	74	notes/readable-artifact-loop-is-the-tractable-unit-for-continual-learning.md	active-mutable	explained-by	relabel	grounds-drift:G015	candidate-new
L312	c4cc6dfbf9604338f65ea2bf7e9ccb6816b62a3a87eeb2949d7788d4df57d006	5c04eecbd086877571aaf58a872236aa545855e7a90b88a3b6355afb70eb2344	grounds	notes	notes	notes/the-bitter-lesson-selects-production-methods-not-representational.md	75	notes/the-meta-harness-ablation-bounds-summarization-not-theory-formation.md	active-mutable	evidenced-by	relabel	grounds-drift:G021	authorized
L313	258e0cc662709189d64b90c7f3d3686e2932d096fa48f35a88a1fef7be403430	103839602115f8fbf50162ea00c65061a9ffa0d69064ed1a8ffb05b3c4aa7440	grounds	notes	notes	notes/the-chat-history-model-trades-context-efficiency-for-implementation.md	33	notes/context-efficiency-is-the-central-design-concern-in-agent-systems.md	active-mutable	premised-on	relabel	grounds-baseline:P	candidate-new
L314	2d1b4cb55020a9ec33a829c400e74e8890d8dc1fde16057b482af486e1026564	d49b1f565985b2adb49abc2fb637f267810a6d04247712aeb1567019f7477674	mechanism	notes	notes	notes/the-four-field-record-exposes-an-efficiency-security-and-sovereignty.md	46	notes/definitions/codification.md	active-mutable	operates-through	relabel	mechanism-core:F076	candidate-new
L315	0d4891574aed9f589a1f92d0e730c62139337b7a88f382fa1d4d42dca06aad4d	722b5101248e32f99be7f2496e78d49b1de71c9d3f5cd7539e9ea6d50ef3826e	grounds	notes	notes	notes/the-four-field-record-exposes-an-efficiency-security-and-sovereignty.md	47	notes/context-efficiency-is-the-central-design-concern-in-agent-systems.md	active-mutable	premised-on	relabel	grounds-baseline:P	candidate-new
L316	2d6a1aff094b6c8f7008a3cb6d4ebe60c614c41832d51bce4a2e78b1218e33f5	167f3328f61282f05d2cc2fbc513b4f530a904c546d79035ac9b6f23bc7f5c65	mechanism	notes	notes	notes/the-four-field-record-exposes-an-efficiency-security-and-sovereignty.md	48	notes/opacity-is-a-scale-threshold.md	active-mutable	explained-by	relabel	mechanism-core:F100	candidate-new
L317	7f5920542ab70df61bf51c7b3b6183504bbbce09e354bd49e4e7022ab17454b6	843933b50c3a16b50934be16c8e198e3f166e766d52a754878acfc9848f6b064	grounds	notes	notes	notes/the-framework-is-often-larger-than-the-durable-contribution.md	60	notes/information-value-is-observer-relative.md	active-mutable	premised-on	relabel	grounds-baseline:P	candidate-new
L318	88f44ff3c401d91760a4b9c1a6e0016c6004612dd1a77a3b1de5566cac268423	ccf601d8a2cfef795939e48ec834e9130366cda47e99f431b271912729639def	grounds	notes	notes	notes/the-framework-is-often-larger-than-the-durable-contribution.md	61	notes/knowledge-storage-does-not-imply-contextual-activation.md	active-mutable	premised-on	relabel	grounds-baseline:P	candidate-new
L319	8dd17ef26ffdb2dd02c23758e297fff83e7325ebaf49607565e98410f68358aa	074c289fa6e39f969e47183ff7949a79b0d622870c93b216eb634eca112f2e68	mechanism	notes	notes	notes/the-framework-is-often-larger-than-the-durable-contribution.md	62	notes/system-definition-artifacts-are-crystallized-reasoning-under-context.md	active-mutable	explained-by	relabel	mechanism-boundary:F015	candidate-new
L320	b06ee5299d4a479cbb38db4e1970391a6e9077f7593286dbc693713663b3e2e2	b2f2823ccd8e3e1f0ccc5424430b2bd77ecb54e5677a78c78a659bc24fd4f497	mechanism	notes	notes	notes/the-framework-is-often-larger-than-the-durable-contribution.md	63	notes/conjecture-is-seeing-the-particular-as-an-instance-of-the-general.md	active-mutable	explained-by	relabel	mechanism-core:F008	candidate-new
L321	193488dd29023f1e1df611ecd86e7955edb797bdeaa37e1fb8d44fd7a639e95e	4e743cf3deea859ff54bcd57fba7f9c0f40ed53c8519412704053f8804601174	grounds	notes	notes	notes/the-framework-is-often-larger-than-the-durable-contribution.md	64	notes/short-composable-notes-maximize-combinatorial-discovery.md	active-mutable	premised-on	relabel	grounds-baseline:P	candidate-new
L322	15a35a5257745beb5ca36e2c21b01aa8a1b2a6fd8d642fcde4a57fb107d5f7ce	2caef7e769e6b45d9f968059a834e29538b8b4a56e506112ada4129fb7134ef0	grounds	notes	notes	notes/the-meta-harness-ablation-bounds-summarization-not-theory-formation.md	44	notes/diagnostic-richness-constrains-outer-loop-learning-quality.md	active-mutable	extends	relabel	grounds-drift:G004	authorized
L323	d15efeb62f642c597580bf522dd215670a3764d0c5c3380f7f50f95a1bdb02ca	306f165514380520ea763a6c576481757fcd829b62ca8e47f5c4c155316ec2c1	grounds	notes	notes	notes/the-practical-scheduler-is-the-host-language.md	64	notes/bounded-context-orchestration-model.md	active-mutable	premised-on	relabel	grounds-baseline:P	candidate-new
L324	7baa2448268179801cbad06d7674b02760095a2f886a794f8c8d3fdf066fc115	7cfc7669fbe30b44100337158af25d2920c4aa4727b10b921527a2fa746aace1	mechanism	notes	notes	notes/the-practical-scheduler-is-the-host-language.md	66	notes/agent-is-a-tool-loop.md	active-mutable	operates-through	relabel	mechanism-core:F020	candidate-new
L325	03ced4d47e9e61e88272701b9c721a90ba7e67cffef9711612165c8cf51c9095	ffbb51d5bf5e65a11780cb23ed5b87f152d24a4a4f32f6d6a8bb30391b6508a5	grounds	notes	notes	notes/the-practical-scheduler-is-the-host-language.md	67	notes/any-symbolic-program-with-llm-calls-is-a-select-call-program.md	active-mutable	premised-on	relabel	grounds-baseline:P	candidate-new
L326	a955f2193fac39146ce70274d628dcd73382587fb2766628ecb591945babb8cd	821ef2ab15c5727961685b7ca88afa1b6f6567f152222c90fb2080d6ce7e029c	grounds	notes	notes	notes/the-self-improving-system-definition-classifies-its-boundary-cases.md	48	notes/definitions/self-improving-system.md	active-mutable	defined-in	relabel	grounds-boundary	authorized
L327	f3b7f4c003e374add4f8bc09da71a03e2066a994424fbc12171e02b86e7d8d12	21b933154d8f3b991266069871905a9c4f5f2628ba3e01de6cf28b747146c53a	grounds	notes	notes	notes/the-self-improving-system-definition-classifies-its-boundary-cases.md	49	notes/definitions/behavior-determining-organization.md	active-mutable	premised-on	relabel	grounds-baseline:P	candidate-new
L328	c95bf707c0a436390ec3a33b1d89c6a4fe3aa8f2434e40954c6b89821fb3d9a6	c24e143d5baa306a2a8a552175db103846c1ac3130b27f524d9e05297e892328	grounds	notes	notes	notes/the-self-improving-system-definition-classifies-its-boundary-cases.md	50	notes/definitions/operative-change.md	active-mutable	premised-on	relabel	grounds-baseline:P	candidate-new
L329	2928941c9bb7ccafaff9f46544032a349e649b7e107ed8c4fc78d687c79e2dfc	cce89c6826724227f1d3d9203d3f8544d505728951244196b66f94e3b11f1081	grounds	notes	notes	notes/the-self-improving-system-definition-classifies-its-boundary-cases.md	51	notes/definitions/evidence-bearing-on-an-improvement-objective.md	active-mutable	premised-on	relabel	grounds-baseline:P	candidate-new
L330	4106da96787789bd770d2a9b5566f3e26e644aa3814471257175e248d9e706e3	505889ddd2d911bbe8547b0e7e46a01eb24ce1a83935e343bfe93e0ed6375867	grounds	notes	notes	notes/theory-and-methodology-form-a-two-layer-execution-system.md	69	notes/constraining-and-extraction-both-trade-generality-for-reliability.md	active-mutable	premised-on	relabel	grounds-baseline:P	candidate-new
L331	0898abaec7793314ac7cb7e99f6da74b8f383666ab42a030277847f9d621a2f2	848d0ff02c9ed9d301a0fff8b6be5dfda7dbef8c32675268a2b6dcfd9d6bfd59	grounds	notes	notes	notes/theory-and-methodology-form-a-two-layer-execution-system.md	70	notes/first-principles-reasoning-selects-for-explanatory-reach-over.md	active-mutable	premised-on	relabel	grounds-baseline:P	candidate-new
L332	e940132b5485f93010d85a27315faf12be348a21d6420d04e9193e8852dd0e36	f854e3a7db87fdb8ed8230dbd629041f39682fb15cf790b78d9fee5e119863c4	grounds	notes	notes	notes/theory-and-methodology-form-a-two-layer-execution-system.md	71	notes/learning-is-not-only-about-generality.md	active-mutable	premised-on	relabel	grounds-baseline:P	candidate-new
L333	b6a8bfc8977184b18c8b6b9262ab77f1886879006acaf3e851d7f64995b974eb	c9ea3b6b6223503ae9e98e7e0439ef3767974b98b1654af39a43b195f9c2a7ac	grounds	notes	notes	notes/theory-mediated-learning-may-improve-sample-efficiency-under-shifts.md	104	notes/first-principles-reasoning-selects-for-explanatory-reach-over.md	active-mutable	premised-on	relabel	grounds-baseline:P	candidate-new
L334	3e8ab3385fe9725eaa365ebd11c6767a0a70737954796b5091cb80473ba8bc04	d51256492becc142fcfcb7aa6e72db6a9b1b097daf23b1b60725094188aa6a9c	grounds	notes	notes	notes/theory-mediated-learning-may-improve-sample-efficiency-under-shifts.md	105	notes/conjecture-is-seeing-the-particular-as-an-instance-of-the-general.md	active-mutable	exemplifies	relabel	grounds-boundary	authorized
L335	5feb4ca22559573a21ff56bc659d5209d68578bf9be949655e39fb6ac0baa95e	93727c5fb43a34e267b0fcda38337167a4782042cd81b68c603c5279492a144d	grounds	notes	notes	notes/theory-mediated-learning-may-improve-sample-efficiency-under-shifts.md	106	notes/abstract-an-experience-only-when-you-can-state-the-boundary.md	active-mutable	premised-on	relabel	grounds-baseline:P	candidate-new
L336	a936fa152174b13f5569266757bf03cee678d44b342589e74414e6e4debfdba7	b8b0c31d492c642474bbf674609b0a13280d1c74eccfaa73ed82552f86858015	grounds	notes	notes	notes/theory-mediated-learning-may-improve-sample-efficiency-under-shifts.md	107	notes/a-proposal-selection-loop-requires-search-evaluation-and-retention.md	active-mutable	premised-on	relabel	grounds-baseline:P	candidate-new
L337	753325ba96b9fd1c7f75e69aae1151916bdb8081963ce8f25c162dc15237d10e	d3785fad261b99c30178e3dc73ee6a30b837401e3322b49440fd71adc572c0eb	mechanism	notes	notes	notes/theory-mediated-learning-may-improve-sample-efficiency-under-shifts.md	112	notes/warranted-autonomy-is-bounded-by-oracle-domain.md	active-mutable	explained-by	relabel	mechanism-core:F128	candidate-new
L338	7c7a03cf6347867dfdbd02d3601262dc91e42cdb6a365ded53bb27f5e7eae828	b1219b834011968ded26cea2649950f355e6be7da44e29db4c47c0ff6b9113f3	grounds	notes	notes	notes/theory-mediated-self-improvement-needs-interpretation-and-retention.md	54	notes/theory-mediated-learning-may-improve-sample-efficiency-under-shifts.md	active-mutable	extends	relabel	grounds-boundary	authorized
L339	38d87fd407ef61f4202f0afcd076314abba1a5e2ca5e0c0f0aea0c554ad29bf5	273b12d5802679362058b4ad3327c8350b73c2670511ce42803244d1ba2eaaa0	grounds	notes	notes	notes/theory-mediated-self-improvement-needs-interpretation-and-retention.md	58	notes/reflection-buys-addressability.md	active-mutable	premised-on	relabel	grounds-baseline:P	candidate-new
L340	39db8b364b10840c277383185bbfe0b64f8af7886f1cb305f526b428d1f7fa84	085e5846e38cfac3386cce976926e1dd81b36eeb3938abe04656623f6db55fb8	mechanism	notes	notes	notes/theory-mediated-self-improvement-needs-interpretation-and-retention.md	59	notes/reflection-makes-retained-lessons-second-order.md	active-mutable	explained-by	relabel	mechanism-core:F067	candidate-new
L341	3916707c8e1a580f7eadbd95e86ae2fc9aac52a01d46174afbdf2f1f0b596b68	25fe535eb23a03b0e15a764c2241d6064834d57f8fd0987d1f88ae5bf7989881	mechanism	notes	notes	notes/theory-mediated-self-improvement-needs-interpretation-and-retention.md	60	notes/retrieval-failure-is-reflection-failure.md	active-mutable	operates-through	relabel	mechanism-core:F077	candidate-new
L342	1bba5af761be25f7f1ef61be66d0f146bf6e83c3fde0bb3b9bd319dd2ed0b839	ed452c31accf03a098e59e124175173378b507ad19127e522b920fb7695f62bc	grounds	notes	notes	notes/theory-mediated-self-improvement-needs-interpretation-and-retention.md	62	notes/formal-systems-assess-explanatory-reach-through-causal-and-proof.md	active-mutable	premised-on	relabel	grounds-baseline:P	candidate-new
L343	702016bd4dd8347bf693872b7293bedbe3cf36c6fd2e4cd4b6d8d6c82e65f6a8	9921f7da661e6723b10d461df51a5ce4ea7f70bfcaff7b4e60a7ddfe29b70c4d	grounds	notes	notes	notes/theory-mediated-self-improvement-needs-interpretation-and-retention.md	64	notes/methodological-and-computational-closure-track-different-changes.md	active-mutable	premised-on	relabel	grounds-baseline:P	candidate-new
L344	0ce528041ec90c1a4448e57d44ffd03575d6d8f0745b896c2715a1d5815e5518	6b9146e27b0e97b93f7e3fcde86127f25b82cf0154c75fa51dc23fee7e49853b	grounds	notes	notes	notes/title-as-claim-enables-traversal-as-reasoning.md	73	notes/agents-navigate-by-deciding-what-to-read-next.md	active-mutable	premised-on	relabel	grounds-boundary	candidate-new
L345	254e87270c4217de54d98e3f77dc681428212322bd40e75a6a65401837e48fc9	7cd8c19e3e53d6f572dd9cb1376695066ae002c66470a43e71c9cb22b4fa789d	grounds	notes	notes	notes/title-as-claim-exposes-commitments-enabling-popperian-maintenance.md	23	notes/mechanistic-constraints-make-popperian-kb-recommendations-actionable.md	active-mutable	premised-on	relabel	grounds-baseline:P	candidate-new
L346	f00feecf5eda9b704b9905fecd2034495d3f648a861d5b03fa87d2f7126fe29e	ac1735f0d5c8f00a22967c913eb50db1efbdb71e147d8be9674a9c7212476334	grounds	notes	notes	notes/topology-isolation-and-verification-form-a-causal-chain-for-reliable.md	73	notes/synthesis-is-not-error-correction.md	active-mutable	explained-by	relabel	mechanism-core:F093	candidate-new
L347	255f0803b866c8171d99e8582e1dddcc8ae030a19bbd2b4d484c4c0fc7439da2	f9fac6a72cd2bbb93ba4d1b91f109c35c7b423b79b074202eee370bbb8f43caf	grounds	notes	notes	notes/trace-extracted-memory-earns-authority-per-operation-not-at-capture.md	61	notes/agent-memory-requirements/use-trace-extraction-as-meta-learning.md	active-mutable	premised-on	relabel	grounds-baseline:P	candidate-new
L348	eb03fded5731ffada34f1bc7dc458a12ad66042454b33059ca6993d748057bf8	bc776823aa7a4feb47ca29ba8201275cf9c9002293c4f2d42af0d10749600ffd	grounds	notes	notes	notes/trace-extracted-memory-earns-authority-per-operation-not-at-capture.md	62	notes/automating-kb-learning-is-an-open-problem.md	active-mutable	premised-on	relabel	grounds-baseline:P	candidate-new
L349	7a1584e3b30987b162e769f7e0cd7078bab9da3f147730ad147d08a0abbba272	7e1d921723de5d386961ecd1ab1efed32fd481f7d30842d368b8b1443d49d9f0	mechanism	notes	notes	notes/trace-extracted-memory-earns-authority-per-operation-not-at-capture.md	63	notes/abstract-an-experience-only-when-you-can-state-the-boundary.md	active-mutable	operates-through	relabel	mechanism-core:F125	candidate-new
L350	d947af67a44d8ec35a315cf29e19f17e68c39746966f7cf0eae94aceed178554	3d20f5697c1d4e76deb1f30fbd5356a093022ab935447128b9391f4482b51454	grounds	notes	notes	notes/unit-testing-llm-instructions-requires-mocking-the-tool-boundary.md	65	notes/oracle-strength-spectrum.md	active-mutable	premised-on	relabel	grounds-baseline:P	candidate-new
L351	e6bb3775180a84d0777baa2d9db2f832e9a4aeaf07ce15b84ae3fad3fa62d604	dd80a021af1eceff718c764dfa23985f3e38a30567e52c92dc84af75008b1947	grounds	notes	notes	notes/use-tests-a-decomposition-locally-rationale-makes-transfer-testable.md	59	notes/abstract-an-experience-only-when-you-can-state-the-boundary.md	active-mutable	premised-on	relabel	grounds-baseline:P	candidate-new
L352	5e98a640de20059933f82719a3f58620a11731c9363fe1a80253339a9648ef11	19e50f23010342389e5331af11dbe0e1ed50927842d8443de5abd754f7d7f88f	grounds	notes	notes	notes/use-tests-a-decomposition-locally-rationale-makes-transfer-testable.md	60	notes/selective-revision-needs-a-faithful-rationale-not-just-a-legible-one.md	active-mutable	premised-on	relabel	grounds-baseline:P	candidate-new
L353	d2d198cb64da404b8678ce661c79522736211da47af62598e5d26972d50f04b8	2aaf7d361b46b943450f3ec17d41501c0463872111e0488908e525a20976f82d	grounds	notes	notes	notes/use-tests-a-decomposition-locally-rationale-makes-transfer-testable.md	62	notes/decomposition-heuristics-for-bounded-context-scheduling.md	active-mutable	premised-on	relabel	grounds-baseline:P	candidate-new
L354	25f9496e932c89daf1c5a764c5094d0874ac2fed2d9ff64f29bddfa5d3cf99c8	87c89ac662e72eff6f86b4a75b71a72750edde24aefd63499f50e9909185cc42	mechanism	notes	notes	notes/use-tests-a-decomposition-locally-rationale-makes-transfer-testable.md	63	notes/scenario-decomposition-drives-architecture.md	active-mutable	operates-through	relabel	mechanism-core:F060	candidate-new
L355	5601137404e3f4855e3a8cb87e811768b51466242de0c369cbaf4af234821c34	3e8a04e0ee63d9463ea4aab89ffa605073532631afeee71c7e5d61c006aa0a2d	mechanism	notes	notes	notes/verifiable-subroles-before-reviewer-identity.md	58	notes/the-augmentation-automation-boundary-is-discrimination-not-accuracy.md	active-mutable	explained-by	relabel	mechanism-core:F019	candidate-new
L356	1157d576267c7d811bb5e2ee9a5e57b02c1eceadb85430fa583d67b53a832763	2e02b9432764a663932cb1c6e87d735b53772d958c726ac838b2cbc81e864c7a	mechanism	notes	notes	notes/verifiable-subroles-before-reviewer-identity.md	60	notes/error-correction-works-above-chance-oracles-with-decorrelated-checks.md	active-mutable	explained-by	relabel	mechanism-core:F022	candidate-new
L357	872724e14dadffcdbba56be751c442ef1cc055e8507cf822c3e7f278c2107673	aa2d5b0e9a97c16b7ca93a2744fbb84ed4dc8241fe812a77dbc53779c62bbe67	mechanism	notes	notes	notes/verifiable-subroles-before-reviewer-identity.md	62	notes/structured-output-is-easier-for-humans-to-review.md	active-mutable	operates-through	relabel	mechanism-core:F054	candidate-new
L358	8645e4b2f68ac9c7450dca4046555cdcdfbe06e44855fc9e66389b9def7920a9	c16d38927a9c5c858c0f22104180dbfdb4c9514e66f41d532ca195f854b9d331	grounds	notes	notes	notes/verification-needs-a-typed-target-before-it-needs-an-oracle.md	56	notes/warranted-autonomy-is-bounded-by-oracle-domain.md	active-mutable	premised-on	relabel	grounds-baseline:P	candidate-new
L359	70650aba9b2e39ce2e137d764edd6c1c05bd775c03667f793d58e2c63749c73a	78d04abfd646cc3c15e1fdfba5d2eaac4a0d6976eb510b813fa264681d686286	mechanism	notes	notes	notes/verification-needs-a-typed-target-before-it-needs-an-oracle.md	58	notes/axes-of-artifact-analysis.md	active-mutable	explained-by	relabel	mechanism-boundary:F013	candidate-new
L360	a354b2b6bee418a06de701892802a6098cc283173fadf9b8de24da15ba0e3aa2	a8a95a14130a29e098ab51c666ef756d7d87d4294fdfb88603b343e545b3d0ae	grounds	notes	notes	notes/vocabulary-collisions-prevented-at-write-time-not-read-time.md	97	notes/enforcement-without-structured-recovery-is-incomplete.md	active-mutable	premised-on	relabel	grounds-baseline:P	candidate-new
L361	93df3c841b0effaba2214afdc38f135c50628d1b36d722013fa8cdbe5faf14d2	614f097b84735c336f8555d138f65c0ee1b583413f6730fc4fa3f2d939d7f6c4	grounds	notes	notes	notes/warranted-autonomy-is-bounded-by-oracle-domain.md	43	notes/the-boundary-of-automation-is-the-boundary-of-verification.md	active-mutable	premised-on	relabel	grounds-baseline:P	candidate-new
L362	96395429001b980e3547d720d8a635ab11e6fd38d1f597276d6661cc4a490006	b8e28b4d9555494eee9473e6702db8086d38f5311a2b593cc2f528fea016eb1c	grounds	notes	notes	notes/warranted-autonomy-is-bounded-by-oracle-domain.md	44	notes/a-proposal-selection-loop-requires-search-evaluation-and-retention.md	active-mutable	premised-on	relabel	grounds-baseline:P	candidate-new
L363	8481e2ad82e32c24935dc15cf07f3c5b3722dab9b9e790ff6202acc8cc442ec7	00c07a1996ba280f10c47a5ba89288b631fc3827d1869ac468e3d2c0978d7de2	grounds	notes	notes	notes/weakly-discriminated-qualities-tend-to-be-underselected.md	78	notes/the-boundary-of-automation-is-the-boundary-of-verification.md	active-mutable	premised-on	relabel	grounds-baseline:P	candidate-new
L364	ceacb93fbcf6319e489176d6864764bc7c07d045eaa4dd1322565c8847c57825	bd06d1a56a9e85203773ffb2b69a79289ab108254da24212d65270ce78c288fc	grounds	notes	notes	notes/weakly-discriminated-qualities-tend-to-be-underselected.md	79	notes/the-augmentation-automation-boundary-is-discrimination-not-accuracy.md	active-mutable	premised-on	relabel	grounds-baseline:P	candidate-new
L365	1ee85d7f87c57875054a00a8bba4caabe0e7bfa389aa97787233246563dc2fd5	9015839d12376a75e09f3f6fb74d7406bf4e622b951f1e98c994a025645e9d79	mechanism	notes	notes	notes/weakly-discriminated-qualities-tend-to-be-underselected.md	81	notes/error-correction-works-above-chance-oracles-with-decorrelated-checks.md	active-mutable	explained-by	relabel	mechanism-boundary:F071	candidate-new
L366	7c7022e5cc300ff0f84aad3550a03c696716c6c159d6af6e17da8e6adc40f59d	ef9c99c5aee5a387e916e4d21b4b8835d408b894636cc31c1bb3cfa10c712df1	grounds	notes	notes	notes/world-models-assess-explanatory-reach-through-action-conditioned.md	27	notes/definitions/representational-form.md	active-mutable	defined-in	relabel	grounds-boundary	authorized
L367	032bdb3a2b45aaa68c640421a66c1a707b7cce5f34c35b04f78e0cf529029c4e	472964d3a958358d14a8045a3db42a58e44c239f71f8fc7912da17d523e6357a	mechanism	reference	notes	reference/adr/040-scripts-directory-is-the-accumulation-substrate-for-ad-hoc-tooling.md	46	notes/spec-mining-as-codification.md	active-mutable	rests-on	relabel	mechanism-boundary:F115	authorized
L368	63a0f69ca5c86d14aec81b6482ab2c9d3c0249c7e285e7be4d742ffe6e685e97	4c710f1d1bfbe27f431e3f802ad1cc3f31c49af5213a17a132a8ee6ccdc059c4	grounds	sources	notes	sources/harness-engineering-leveraging-codex-agent-first-world.ingest.md	52	notes/oracle-strength-spectrum.md	active-mutable	is-evidence-for	relabel	grounds-boundary	authorized
L369	b5d58ad7a13dcf159b3c687156e27fc97174a2ed78c8748030e6dfd20e0cfb31	97ff1b68a9887d5486b4204e0e4a3972afc8ea03f10a41b524abbc5656e02636	grounds	sources	notes	sources/language-models-like-humans-show-content-effects-on-reasoning.ingest.md	28	notes/human-writing-structures-transfer-to-llms-because-failure-modes.md	active-mutable	is-evidence-for	relabel	grounds-boundary	authorized
L370	b50f564afa3fb0f860329e95cda335e1122cfbeacf491f851b333de01537a109	a0c4c5dde56a4f6cccc69da1442bb049a8222170905efa4e71214457bf2363d7	grounds	sources	notes	sources/meyerson-maker-million-step-llm-zero-errors.ingest.md	33	notes/error-correction-works-above-chance-oracles-with-decorrelated-checks.md	active-mutable	is-evidence-for	relabel	grounds-boundary	authorized
L371	57fb1fa0c3036a8bf623d409fcf552ef7fd9cdd1149ec903bb6e16982b8c8ff6	0fac611c2c98ef073ab67f36aad797ca16d96a6665077927edbe0176709d6921	grounds	sources	notes	sources/towards-a-science-of-ai-agent-reliability.ingest.md	30	notes/reliability-dimensions-map-to-oracle-hardening-stages.md	active-mutable	is-evidence-for	relabel	grounds-boundary	authorized
L372	fdd05f17dc99b6583909851fc762c5d3973dafab55483e7d86dac659cfa19f04	f47c98729ae682f285292fc3ca217519f50ac3814fc6126c8df19a3a0d4d977c	grounds	sources	notes	sources/towards-a-science-of-ai-agent-reliability.ingest.md	32	notes/oracle-strength-spectrum.md	active-mutable	is-evidence-for	relabel	grounds-boundary	authorized
